status,type,N1,N2,N3,C1,C2,C3,C4,time,X,X0,X1,X2,X3,X4,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29
Approved,1,-0.184404098,-0.487529596,-0.776983304,0,50000,50000,,10/24/2019 15:55,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,0.558110288,-0.878321356,0,1,1,,10/1/2019 12:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,1.656032167,-0.979659408,111000,296000,185000,,9/17/2019 11:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-0.067616941,475000,490000,15000,,10/28/2019 11:09,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.330683613,-0.776983304,0,242000,242000,,7/9/2019 13:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.427405303,-1.283673563,0,100000,100000,,9/30/2019 22:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.069273642,-0.270293045,25000,200000,175000,,10/1/2019 15:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,1.81287815,-0.878321356,0,1,1,,9/26/2019 2:50,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.644375579,-1.08099746,136000,338000,202000,,7/9/2019 9:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.322841314,-1.790363822,0,130000,130000,,9/23/2019 13:00,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-1.385011615,0,135000,135000,,7/9/2019 7:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.559310478,-0.472969149,0,345000,345000,,6/19/2019 14:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.4535463,0.236397214,50000,250000,200000,,9/30/2019 19:59,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.461388599,0.236397214,0,250000,250000,,11/4/2019 17:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.035290346,0.743087473,103000,409000,306000,,10/1/2019 10:00,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.924084248,-0.270293045,350000,1000000,650000,,7/22/2019 9:34,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,-1.167195521,0.03372111,0,1,1,,6/19/2019 16:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.618234582,0.337735266,0,100000,100000,,8/8/2019 12:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.72279857,0.439073318,96000,288000,192000,,9/30/2019 14:49,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.827362559,-0.574307201,108000,216000,108000,,6/27/2019 13:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.690015463,0.236397214,25000,100000,75000,,7/22/2019 11:01,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,-1.507028483,0.03372111,0,1,1,,10/11/2019 13:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-0.472969149,300000,500000,200000,,8/7/2019 14:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.4535463,-0.574307201,0,50000,50000,,10/5/2019 10:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.322841314,0.135059162,297000,395000,98000,,9/18/2019 12:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.184404098,-1.114913527,-0.979659408,0,1,1,,11/1/2019 10:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-0.371631097,0,50000,50000,,8/25/2019 12:58,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.976366242,-0.371631097,66000,176000,110000,,9/11/2019 5:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,1.107071228,0.236397214,0,274000,274000,,7/9/2019 4:53,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.879644553,-0.472969149,68000,102000,34000,,8/22/2019 11:08,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.069273642,-0.675645252,200000,250000,50000,,9/30/2019 11:15,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.4535463,-0.574307201,0,258000,258000,,6/29/2019 1:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-1.486349667,0,79000,79000,,6/18/2019 13:30,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.507028483,-0.878321356,0,30000,30000,,9/23/2019 14:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.061431343,-0.270293045,0,173000,173000,,7/7/2019 1:36,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.330683613,-0.878321356,0,133000,133000,,9/10/2019 16:55,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.376323498,0.135059162,0,100000,100000,,8/14/2019 20:13,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.461388599,0.236397214,0,250000,250000,,11/4/2019 17:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-0.675645252,220000,500000,280000,,10/25/2019 15:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,-1.245618512,-0.776983304,0,1,1,,11/1/2019 11:10,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.245618512,-0.675645252,66000,196000,130000,,8/5/2019 14:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.714956271,-0.776983304,88000,218000,130000,,6/18/2019 11:02,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,0.296700317,-0.270293045,0,1,1,,10/7/2019 12:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,-1.08099746,50000,250000,200000,,10/11/2019 10:47,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.853503556,0.540411369,0,500000,500000,,10/1/2019 16:29,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.853503556,-0.574307201,25000,100000,75000,,8/18/2019 13:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,2.074288121,0.03372111,0,236000,236000,,9/11/2019 13:24,pending,H,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.147696634,-0.574307201,0,256000,256000,,9/15/2019 22:04,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.565952587,-0.574307201,300000,490000,190000,,8/12/2019 12:48,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,0.662674277,0.945763577,0,1,1,,10/29/2019 14:43,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.853503556,0.236397214,150000,500000,350000,,8/22/2019 11:11,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,2,-0.184404098,0.924084248,-0.574307201,0,1,1,,11/5/2019 16:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.845661257,-0.776983304,0,120000,120000,,10/2/2019 14:00,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.330683613,-0.472969149,0,454000,454000,,10/1/2019 16:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.801221561,1.452453836,25000,100000,75000,,10/2/2019 21:57,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.644375579,1.351115784,20000,100000,80000,,6/26/2019 11:53,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.069273642,0.135059162,0,470000,470000,,9/30/2019 11:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.592093585,0.641749421,50000,125000,75000,,8/18/2019 9:26,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.356824611,-0.270293045,300000,490000,190000,,8/8/2019 10:55,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.192136329,-0.371631097,0,185000,185000,,6/24/2019 22:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,1.891301141,0.439073318,250000,500000,250000,,8/31/2019 0:54,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-1.376323498,-0.574307201,0,200000,200000,,10/1/2019 11:40,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.139854335,1.553791888,96000,128000,32000,,11/1/2019 21:48,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,1.159353222,1.351115784,0,55000,55000,,9/24/2019 8:42,pending,H,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.330683613,-0.067616941,0,500000,500000,,7/22/2019 13:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,0.192136329,1.14843968,0,50000,50000,,10/29/2019 15:38,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,-0.184404098,-0.592093585,-1.08099746,0,1,1,,7/22/2019 22:08,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,-0.184404098,-0.330683613,0.337735266,0,330000,330000,,8/5/2019 17:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,0.069342941,0.819520259,1.452453836,0,1,1,,7/5/2019 12:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,0.976366242,1.047101628,0,1,1,,10/31/2019 16:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,0.069342941,0.192136329,0.641749421,0,1,1,,10/28/2019 15:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.069273642,0.337735266,0,1,1,,9/27/2019 9:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.330683613,-1.385011615,0,1,1,,10/31/2019 13:31,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.53981159,-0.270293045,0,1,1,,10/25/2019 11:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,0.714956271,0.540411369,50000,500000,450000,,8/27/2019 14:18,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-1.507028483,1.756467991,50000,70000,20000,,8/13/2019 9:32,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.853503556,1.047101628,0,1,1,,11/1/2019 9:09,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,1.028648236,0.135059162,0,403000,403000,,7/15/2019 9:12,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.72279857,0.844425525,0,1,1,,11/1/2019 12:44,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,1.028648236,2.060482147,0,1,1,,10/30/2019 13:00,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-1.062631533,-0.574307201,0,214000,214000,,7/9/2019 11:05,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,0.069342941,-0.069273642,0.337735266,0,1,1,,9/27/2019 9:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.775080564,1.959144095,0,1,1,,8/8/2019 9:19,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,3,0.069342941,0.27055932,1.14843968,0,1,1,,9/23/2019 10:18,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,0.061431343,0.03372111,94000,141000,47000,,7/16/2019 11:19,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-0.592093585,1.959144095,25000,200000,175000,,7/16/2019 4:20,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,0.375123309,1.14843968,0,50000,50000,,7/19/2019 12:02,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,0.976366242,0.743087473,0,1,1,,11/1/2019 12:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-0.592093585,-1.182335511,0,1,1,,10/1/2019 13:48,pending,H,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,0.976366242,1.14843968,0,1,1,,10/30/2019 16:49,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-0.853503556,0.337735266,340000,850000,510000,,8/29/2019 14:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,0.192136329,0.135059162,150000,200000,50000,,10/1/2019 15:43,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Declined,1,0.069342941,0.714956271,2.465834354,0,100000,100000,,7/31/2019 18:24,pending,H,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-0.72279857,2.465834354,0,200000,200000,,7/8/2019 21:12,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,1,0.069342941,-1.585451475,1.959144095,100000,300000,200000,,8/16/2019 15:05,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,-1.324041504,1.553791888,0,1,1,,10/2/2019 19:42,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declined,2,0.069342941,0.976366242,1.452453836,0,1,1,,11/1/2019 15:45,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.472969149,25000,100000,75000,,9/30/2019 12:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,0.069342941,-0.487529596,-1.283673563,0,1,1,,10/2/2019 10:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.853503556,0.337735266,0,116000,116000,,8/11/2019 17:07,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.461388599,-0.270293045,199000,331000,132000,,6/18/2019 9:33,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.574307201,200000,300000,100000,,6/28/2019 9:47,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.72279857,-1.587687719,150000,500000,350000,,7/20/2019 7:35,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.371631097,0,265000,265000,,10/1/2019 8:26,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.322841314,0.03372111,20000,100000,80000,,10/1/2019 8:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.461388599,-0.979659408,194000,242000,48000,,6/18/2019 11:13,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,-0.016991648,-1.283673563,0,1,1,,10/2/2019 12:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.776983304,167000,417000,250000,,6/18/2019 13:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.192136329,1.553791888,50000,95000,45000,,8/29/2019 10:16,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.061431343,1.553791888,100000,250000,150000,,10/1/2019 15:22,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.4535463,0.743087473,0,100000,100000,,9/30/2019 21:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.199978628,-0.878321356,63000,315000,252000,,8/13/2019 14:25,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.72279857,0.439073318,100000,250000,150000,,9/18/2019 15:16,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,-0.72279857,-0.979659408,0,1,1,,10/16/2019 13:06,pending,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,1.237776213,-0.472969149,250000,700000,450000,,7/20/2019 11:51,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,0.662674277,0.135059162,0,1,1,,10/23/2019 16:06,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,1.62989117,-1.486349667,153000,408000,255000,,8/16/2019 2:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,0.584251285,-0.574307201,0,1,1,,10/31/2019 11:52,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.618234582,-0.574307201,272000,363000,91000,,6/18/2019 9:26,pending,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,-0.853503556,0.03372111,0,1,1,,10/29/2019 13:21,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.924084248,1.14843968,0,49000,49000,,9/10/2019 16:20,pending,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.069273642,-0.776983304,0,180000,180000,,10/28/2019 13:11,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.714956271,2.26315825,50000,193000,143000,,8/31/2019 10:14,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,1.237776213,-0.979659408,10000,30000,20000,,10/29/2019 12:27,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.574307201,0,382000,382000,,10/2/2019 14:23,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.714956271,-0.472969149,150000,1000000,850000,,7/22/2019 12:41,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,0.296700317,-1.08099746,0,1,1,,10/1/2019 22:28,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,0.069342941,-0.72279857,-0.270293045,0,1,1,,11/1/2019 22:17,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,2,0.069342941,-0.487529596,-1.283673563,0,1,1,,10/2/2019 10:46,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,3,0.069342941,-0.984208541,0.03372111,0,1,1,,9/30/2019 11:47,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,0.767238265,0.03372111,0,370000,370000,,6/24/2019 22:03,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Approved,1,0.069342941,-0.330683613,-0.574307201,0,238000,238000,,8/16/2019 11:39,pending,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
